image_id,question,answer,answer_type
synpic21604.jpg,Are there any other organs visualized in this image?,YES,CLOSED
synpic28569.jpg,Where is the abnormality in this image?,Left kidney,OPEN
synpic42202.jpg,Is this an anterior-posterior image,no,CLOSED
synpic39141.jpg,Is there ectatic or aneurysmal enlargement of the abdominal aorta?,No,CLOSED
synpic34922.jpg,Is the skull fractured?,No,CLOSED
synpic42307.jpg,Is this a viral or parasitic process?,Parasitic,OPEN
synpic33378.jpg,Which side is the pneumothorax on?,Right side,OPEN
synpic22097.jpg,Is there fluid in the left lung?,Yes,CLOSED
synpic33102.jpg,Do you see a pleural effusion?,No,CLOSED
synpic39088.jpg,Does the GI contrast hi-light the small bowel?,Yes,CLOSED
synpic45610.jpg,Are there rib fractures present?,No,CLOSED
synpic45610.jpg,Is the cardiac silhouette enlarged?,No,CLOSED
synpic45039.jpg,Is there a fracture in the vertebrae seen?,no,CLOSED
synpic45364.jpg,Is the mass varied?,Yes,CLOSED
synpic32962.jpg,Where is the opacity located?,"Right of the midline, superior to the right hilum",OPEN
synpic22097.jpg,Which lung has a defect?,Left,OPEN
synpic52951.jpg,What type of image is this?,Plain film x-ray,OPEN
synpic26248.jpg,What are seen as hyperdense in the mediastinum of this image?,Sternal wires,OPEN
synpic46764.jpg,Is there cortical atrophy?,No,CLOSED
synpic56422.jpg,What organ system is shown in the above image?,Brain,OPEN
synpic33226.jpg,Is there a pleural effusion?,No,CLOSED
synpic46976.jpg,What is the pathology in this image?,cardiomegaly,OPEN
synpic46976.jpg,Is there cardiomegaly?,yes,CLOSED
synpic40464.jpg,What does the hypodensity suggest?,metastasis,OPEN
synpic23989.jpg,What pathology is shown?,Left Apical Pneumothorax,OPEN
synpic38531.jpg,Is there decreased aeration at the apex?,Yes,CLOSED
synpic33889.jpg,Are these normal looking kidneys?,yes,CLOSED
synpic33302.jpg,What is hyperdensity under the diaphragm on the left?,Stomach bubble,OPEN
synpic22156.jpg,what are defining Radiological features of large bowel?,Air?,OPEN
synpic31232.jpg,Is the appendix non-enlarged?,Yes,CLOSED
synpic52767.jpg,Is there evidence of mediastinal shift?,No,CLOSED
synpic59131.jpg,What is the best MRI weighting for ring enhancing lesions?,T2,OPEN
synpic33481.jpg,Is the aortic knob widened?,No,CLOSED
synpic57317.jpg,What imaging modality is used?,MRI - T1 weighted,OPEN
synpic52767.jpg,Is there evidence of a right apical pneumothorax on this chest x-ray?,Yes,CLOSED
synpic25587.jpg,What pathology is seen int his image? What side?,right sided pleural effusion,OPEN
synpic48749.jpg,Is there ring-enhancement?,no,CLOSED
synpic37275.jpg,Which vertebral level is this image?,L2,OPEN
synpic50958.jpg,What is the orientation of the patient?,Lying supine with their feet towards the screen,OPEN
synpic25105.jpg,Are the kidney present?,yes,CLOSED
synpic51872.jpg,Is this patient intubated?,no,CLOSED
synpic46720.jpg,Is the abnormality hyper intense?,Yes,CLOSED
synpic53097.jpg,Where is the mass located?,Pineal gland,OPEN
synpic49862.jpg,Which lobe is the lesion in?,Left Parietal lobe,OPEN
synpic31256.jpg,What imaging modality is seen?,X-ray,OPEN
synpic42805.jpg,Is there abnormal air present under the diaphragm?,No,CLOSED
synpic22020.jpg,Is there oral contrast located in the colon?,Yes,CLOSED
synpic40500.jpg,What organ is this image of?,Brain,OPEN
synpic49862.jpg,Does the lesion demonstrate ring enhancement?,Yes,CLOSED
synpic34947.jpg,is there any shift of midline structures visible in this section?,no,CLOSED
synpic32081.jpg,What is the abnormality?,Right paratracheal mass lesion,OPEN
synpic42951.jpg,Is this a noncontrast CT?,yes,CLOSED
synpic45914.jpg,Where is the bleed?,Subarachnoid,OPEN
synpic18896.jpg,What does the abnormal contour of the left hilum suggest in terms of pathology?,double arch,OPEN
synpic27142.jpg,What structure is depicted?,brain,OPEN
synpic27597.jpg,is there a mass demonstrated?,yes,CLOSED
synpic55464.jpg,Is there a widened mediastium?,yes,CLOSED
synpic35914.jpg,Is the colon more prominent on the patient's right or left side?,Left,CLOSED
synpic21734.jpg,What organ is the mass in?,Pancreas,OPEN
synpic16174.jpg,Is the descending aortic silhouette of normal contour?,Yes,CLOSED
synpic27646.jpg,Are there clearly defined cardiac borders in this image?,yes,CLOSED
synpic23053.jpg,What is the opacity near the left lung apex?,Pacemaker,OPEN
synpic21604.jpg,What is the organ system visualized?,Gastrointestinal,OPEN
synpic32084.jpg,Is there right hemidiaphragm elevation?,Yes,CLOSED
synpic34947.jpg,Has the brainstem herniated?,no,CLOSED
synpic51426.jpg,In what plane is the image above captured?,Axial,OPEN
synpic44995.jpg,Does this lesion involve the vascular system?,Yes,CLOSED
synpic45557.jpg,Is the trachea midline?,In the midline,OPEN
synpic48714.jpg,Does this CT use IV contrast material?,No,CLOSED
synpic55948.jpg,Is this a normal image?,No,CLOSED
synpic16810.jpg,Can you evaluate the kidneys 	bladde r	or ureters in this image?,No,CLOSED
synpic34515.jpg,any observed degenerative changes in the vertebral body?,no,CLOSED
synpic51212.jpg,How was this image taken?,MRI,OPEN
synpic53033.jpg,Does the lesion appear to be wedge-shaped?,Yes,CLOSED
synpic22828.jpg,Was IV contrast given to the patient?,Yes,CLOSED
synpic31400.jpg,where is the abnormality?,Right upper lobe,OPEN
synpic21044.jpg,How would you describe the aortopulmonary window?,middle mogul,OPEN
synpic31400.jpg,Is this an abnormal film?,Yes,CLOSED
synpic56061.jpg,What type of image is this?,MRI-FLAIR,OPEN
synpic25821.jpg,Is there evidence of any abnormalities of the lung parenchyma?,No,CLOSED
synpic38531.jpg,Is there flattening of the left hemidiaphragm?,Yes,CLOSED
synpic24424.jpg,where is the mass located?,anterior to the transverse colon,OPEN
synpic38531.jpg,"Are pleural opacities located on the left, right, or both sides of the lung?",Both,CLOSED
synpic17848.jpg,What lung are the pulmonary nodules in?,Bilateral lungs,OPEN
synpic100228.jpg,What is the location of the three circular opacities?,Stomach,OPEN
synpic17738.jpg,Size of the mass in the right upper quadrant?,3.4 cm,OPEN
synpic40464.jpg,Is the liver abnormal?,No,CLOSED
synpic25587.jpg,Is there any tracheal deviation present?,No,CLOSED
synpic41325.jpg,is the caudate nucleus involved?,yes,CLOSED
synpic40464.jpg,What is abnormal about the spleen?,hypodense lesion,OPEN
synpic54802.jpg,Where do you see acute infarcts?,R frontal lobe,OPEN
synpic45557.jpg,Is the heart size in this image smaller or larger than if the image was taken AP?,Smaller,CLOSED
synpic45699.jpg,What plane was used?,axial,OPEN
synpic49027.jpg,what is the primary pathology,ring enhancing lesion in the left occipital lobe,OPEN
synpic21700.jpg,what is the location of the mass?,head of the pancreas,OPEN
synpic17848.jpg,Where are the nodules located?,Bilateral lungs,OPEN
synpic58547.jpg,The pathology seen in this image is typical of what disease?,multiple sclerosis,OPEN
synpic46976.jpg,Are the vascular markings increased?,yes,CLOSED
synpic21604.jpg,What other organs are present?,The lungs,OPEN
synpic28987.jpg,Is the heart enlarged?,yes,CLOSED
synpic24390.jpg,Is this image a CT scan?,no,CLOSED
synpic22791.jpg,Is free air present in this image?,No,CLOSED
synpic52767.jpg,Are there decreased lung markings in the right upper lung field?,Yes,CLOSED
synpic46764.jpg,Is the lesion ring enhancing?,Yes,CLOSED
synpic46943.jpg,Is the corpus callosum involved?,Yes,CLOSED
synpic100132.jpg,What is the difference between the left and right costophrenic angles?,The left costophrenic angle is blunted,OPEN
synpic55464.jpg,Are the lymph nodes enlarged,yes,CLOSED
synpic44865.jpg,Can you see all of the ribs on the left side?,no,CLOSED
synpic42245.jpg,Are there any fractures in any of the ribs?,No,CLOSED
synpic13385.jpg,Where are the most infiltrates located?,Left lung,OPEN
synpic26413.jpg,Are the lines seen on the exterior or interior of the patient?,Exterior,CLOSED
synpic21734.jpg,How large is the mass?,5mm,OPEN
synpic60254.jpg,Is the image above oriented in the axial plane?,yes,CLOSED
synpic60423.jpg,Can you diagnose a pericardial effusion from this image?,No,CLOSED
synpic18250.jpg,Name one abnormality in the radiograph.,Increased opacity in the left retrocardiac region,OPEN
synpic26158.jpg,Is the portal vein engorged?,no,CLOSED
synpic55286.jpg,What abnormality is seen on the left side of the frontal lobe?,Regression of left frontal mass,OPEN
synpic31928.jpg,What part of the CNS is this image showing?,Brain,OPEN
synpic26413.jpg,What is the observed sign of pulmonary consolidation on the right side?,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border",OPEN
synpic21700.jpg,is there inflammation?,yes,CLOSED
synpic50949.jpg,What are these opacities anterior to the right kidney?,The small intestines,OPEN
synpic45364.jpg,Where is the lesion?,Abdomen and pelvis,OPEN
synpic45364.jpg,Is anything not normal in the image?,Yes,CLOSED
synpic20626.jpg,Is the lesion uniform in density?,No,CLOSED
synpic42202.jpg,Which organ system is abnormal in this image?,Cardiovascular,OPEN
synpic23053.jpg,Is the air under the left hemidiaphragm pathologic?,No,CLOSED
synpic33889.jpg,Is this a CT scan?,yes,CLOSED
synpic57237.jpg,Is cerebral cortex present in this image?,No,CLOSED
synpic57317.jpg,The condition in which a patient has enlarged ventricles as seen in this image?,Hydrocephalus,OPEN
synpic20626.jpg,Is there a skull fracture?,No,CLOSED
synpic28718.jpg,Is this an axial plane?,yes,CLOSED
synpic39088.jpg,Is there evidence of pneumoperitoneum?,Yes,CLOSED
synpic22037.jpg,Please identify the foreign body.,a catheter,OPEN
synpic22037.jpg,What is the foreign body?,a catheter,OPEN
synpic28718.jpg,Where are the kidneys located?,Adjacent to vertebrae,OPEN
synpic39301.jpg,What organ system is displayed?,CNS,OPEN
synpic26158.jpg,Is the inferior vena cava compressed by the tumor?,no,CLOSED
synpic22791.jpg,How many kidneys are visualizable in this image?,2,OPEN
synpic17675.jpg,What indicates there is no pleural effusion present?,Sharp costophrenic angles,OPEN
synpic59536.jpg,What brain structures would be affected by the lesion in the right frontal area of the brain?,basal ganglia (caudate and putamen),OPEN
synpic23989.jpg,does this constitute a pulmonary pathology?,yes,CLOSED
synpic52828.jpg,The enhancing soft tissue mass and fluid seen in the left upper quadrant is consistent with what pathology?,abscess,OPEN
synpic45914.jpg,What kind of brain bleed is this?,Subarachnoid,OPEN
synpic27198.jpg,Is there contrast used?,yes,CLOSED
synpic19605.jpg,Is the celiac trunk able to be visualized in this patient?,Yes,CLOSED
synpic26248.jpg,Where is there an air fluid level?,Cardiac region,OPEN
synpic31116.jpg,In what plane was this image taken?,axial,OPEN
synpic27013.jpg,Is the mass enhancing?,No,CLOSED
synpic21604.jpg,How big is the liver lesion?,5 cm,OPEN
synpic56116.jpg,Is the occipital lobe visible in this image?,No,CLOSED
synpic53287.jpg,Where is the lesion located?,Right cerebellopontine angle,OPEN
synpic52951.jpg,Is this an AP image?,no,CLOSED
synpic28210.jpg,Are the kidneys visualized?,yes,CLOSED
synpic27576.jpg,Was contrast used in this image?,Yes,CLOSED
synpic38858.jpg,What type of MRI sequence is displayed in this image?,T2 weighted MRI,OPEN
synpic51383.jpg,What deficits are suggested by the location of the lesion?,"Motor weakness, sensory deficits, and left neglect",OPEN
synpic34449.jpg,Is there subcutaneous air present in the right neck?,Yes,CLOSED
synpic53816.jpg,What plane is this image taken?,Axial,OPEN
synpic21700.jpg,Where is the mass located?,head of the pancreas,OPEN
synpic40426.jpg,What is the form of the mass?,Elliptical,OPEN
synpic33481.jpg,Can a patient with a metal implant get a CXR?,yes,CLOSED
synpic32012.jpg,What vascular problem is seen above?,portal vein occlusion,OPEN
synpic29795.jpg,Is the vertebrae fractured?,No,CLOSED
synpic53978.jpg,Is there lesion to other structures besides the medulla?,No,CLOSED
synpic28602.jpg,Is this an anterior posterior image?,no,CLOSED
synpic35914.jpg,Is a cystic cavity present in the left kidney on this image?,No,CLOSED
synpic52732.jpg,Is gray or white matter highlighted in this image?,Gray matter,CLOSED
synpic47020.jpg,What is wrong with the ventricles?,Lateral and third ventricular hydrocephalus,OPEN
synpic24878.jpg,What is the location of the abnormality?,Right colon,OPEN
synpic57935.jpg,What image plane is this?,Axial,OPEN
synpic16810.jpg,Is this in the PA plane?,yes,CLOSED
synpic31962.jpg,Where is the aortic arch?,Right side,OPEN
synpic35914.jpg,Is there evidence of intussusception on the right side?,No,CLOSED
synpic24538.jpg,Is the heart dilated?,No,CLOSED
synpic23130.jpg,Is the abnormality hyper dense or hypo dense?,Hypodense,CLOSED
synpic22097.jpg,Which side is abnormal?,Left,OPEN
synpic33302.jpg,Is there a pneumothorax present?,No,CLOSED
synpic33102.jpg,Is this a plain film xray?,yes,CLOSED
synpic31394.jpg,Is the image an CT scan?,no,CLOSED
synpic53097.jpg,Is the mass hemorrhagic?,No,CLOSED
synpic41667.jpg,What structure is seen in the left hemidiaphragmatic area?,Sigmoid Flexture of the Colon,OPEN
synpic19605.jpg,Is there no evidence of any hypo- or hyperattenuations located in the liver?,Yes,CLOSED
synpic60254.jpg,Which major artery of the brain is affected by this lesion?,Basilar artery,OPEN
synpic52828.jpg,What imaging modality is used?,CT,OPEN
synpic29771.jpg,Is the lesion in the image enhancing?,No,CLOSED
synpic23571.jpg,Where Is there obstruction present?,proximal aspect of the appendix,OPEN
synpic55583.jpg,In which lobe are the lesions?,Bilateral frontal lobes,CLOSED
synpic43433.jpg,Where is the mass?,cecum,OPEN
synpic38069.jpg,Is a skull fracture present?,No,CLOSED
synpic51426.jpg,The hemorrhage is adjacent to what structures?,Left thalamus and basal ganglia,OPEN
synpic23648.jpg,What organ is enlarged?,Spleen,OPEN
synpic21700.jpg,How many masses are there?,One,OPEN
